Address,Address Missing,Email Address,Email Missing,License Validity,Name,Negative Status,Official Representative,Representative Missing,Status,Tel No/s,Telephone Missing,Website,Website Missing
"G/F 96 NEW YORK AVENUE, CUBAO QUEZON CITY",False,info@manpowerforum.com,False,3/7/2016 to 3/6/2020,SCS PLACEMENT SERVICES INC Private Employment Agency,False,GETULIO ANTONIO BOTE III,False,Valid License,9136104/ 09175297879,False,www.manpowerforum.com,False
"GF & 2F, NCCI SDV BLDG 1511 SN MARCELINO ST ERMITA, MANILA",False,operations@sdvmaritime.com,False,7/19/2017 to 7/18/2021,SDV MARITIME CORPORATION Manning Agency,False,VALERIANO R DEL ROSARIO,False,Valid License,5217940 local 102,False,,True
UG 5 CITYLAND COND III COR HERRERA LEGASPI MKTI,False,,True,to 7/1/1988,SE CON PHILIPPINES LTD CO  Service Contractor,True,MR DANILO P GUTIERREZ,False,Delisted,,True,,True
"RCM II 1418 SAN MARCELINO ST ERMITA, MANILA",False,sci@seacap.com.ph,False,7/6/2016 to 7/5/2020,SEA CAP SHIPPING INC Manning Agency,False,VINCENT MIRANDA,False,Valid License,400-1028 / 5218882,False,scs@seacap.com.pj,False
SUITE 906 9/F VICTORIA BLDG 429 UN AVE ERMITA,False,,True,12/7/1993 to 12/7/1995,SEA CREST MARINE SERVICES INC  Manning Agency,True,MR JOSELITO S TENGCO,False,Delisted,5222053,False,,True
"CLAYTOWN, DARO DUMAGUETE CITY NEGROS ORIENTAL",False,,True,8/31/1998 to 8/29/2000,SEA DRAGON EMPLOYMENT SERVICES  Manning Agency,True,ELLEN T EHSA,False,Delisted,2251660,False,,True
"6F & 7F MARITIME PLAZA BLG A FLORES COR CORTADA ST ERMITA, MANILA",False,,True,7/11/2017 to 7/11/2019,SEA GATE NAVIGATION CORPORATION Manning Agency,False,DESIREE PAGE SILLAR,False,Valid License,4056700,False,,True
U-101 ONE CORPORATE PLAZA 845 A ARNAIZ AVE MAKATI,False,admin@seagemph.com,False,9/6/2006 to 9/6/2010,SEA GEM MARITIME INTERNATIONAL INC Manning Agency,True,CIELO B. PENALOSA,False,Delisted,8938975/8933832,False,,True
27 R NICASIO ST SAN RAFAEL VILL NAVOTAS M.M.,False,,True,1/24/1992 to 1/24/1996,SEA GOLD CORPORATION  Philippine Registered Vessel,True,MR WILLIAN TIU LIM,False,Expired,204783 / 202223,False,,True
2F DELGADO BLDG #637 BONIFACIO DRIVE PORT AREA MANILA,False,info@seaguardian.ph,False,12/10/2017 to 12/9/2021,SEA GUARDIAN MARITIME CORP (FORMERLY Y.K. MARITIME AND AGENCY INC Manning Agency,False,ZITA J FUENTES,False,Valid License,310-5185,False,,True
"2F,SUN PLAZA BLG, SHAW BLVD COR PRINCETON MANDALUYONG",False,sps.manila@gmail.com,False,12/6/2010 to 2/9/2020,SEA POWER SHIPPING ENTERPRISES INC. Manning Agency,False,ANTONIETTE A. GUERRERO,False,Valid License,5709265 to 68/ 09399378409,False,www.seapowershipping.com,False
"RCM BLDG 1418 SAN MARCELINO ST ERMITA, MANILA",False,,True,5/6/2016 to 5/29/2019,SEA QUEEN SHIPPING CORPORATION  Philippine Registered Vessel,False,MA VICTORIA MIRANDA-PLAZA,False,Valid License,5211566 / 5211567,False,,True
"60-D GEN. LIM ST. HEROES HILL, QUEZON CITY",False,,True,7/20/2001 to 7/19/2003,SEA SERVE MARITIME AGENCY Manning Agency,True,JOSEPHINE A JOCSON,False,Denied Renewal,4118042,False,,True
"G/F CASA MARITIMA 651 GEN. LUNA ST INTRAMUROS, MANILA",False,,True,5/4/2012 to 4/26/2015,SEA STAR SHIPPING CORP Philippine Registered Vessel,False,VICENTE R P BRILLANTES,False,Valid License,,True,,True
3F DELGADO BLDG. 637 BONIFACIO DRIVE PORT AREA MANILA,False,operation_group@sssi.com.ph,False,5/6/2017 to 5/5/2021,SEA SUNSHINE SHIPPING INC. Manning Agency,False,CAPT JOSE MARIA L LOPEZ,False,Valid License,6686151 / 4041252,False,,True
"S 24,25 & 32 (GF) AND 38-B (2F), MIDLAND PLAZA CON ERMITA, MANILA",False,sea_workforce@yahoo.com,False,12/18/2016 to 12/17/2020,SEA WORKFORCE MANILA CORPORATION Manning Agency,False,ALAIN A. ANCHETA,False,Valid License,5239496/ 5260308/ 5252129/ 5221427/ 09189417319,False,,True
"2F,3F & 4F, SWMC BLDG 124-126 SINCIEGO ST PASAY CITY",False,operations@swmc.com.ph,False,2/15/2017 to 2/14/2021,SEA WORLD MARITIME CORPORATION Manning Agency,False,CAPT. CESAR A BARICUATRO,False,Valid License,5264331 to 33/ 09399200668/ 09778525564,False,www.swmc.com.ph,False
"3/F F&C BLDG. 2110 GIL PUYAT AVE., PASAY CITY",False,seabird@smartbro.net,False,11/10/2016 to 11/9/2020,"SEABIRD SHIP MANAGEMENT, INC. Manning Agency",False,ENGR. FIDEL I. FERRER,False,Valid License,5328235/ 8328237/ 09189196563,False,www.seabird.com.ph,False
188 D.TUAZON ST LA LOMA QUEZON CITY,False,,True,3/5/1996 to 3/5/1998,SEABORN CREW MANAGEMENT INC  Manning Agency,True,MR CONRADO I NUÃ‘EZ JR,False,Delisted,7312187,False,,True
"RM.302 3/F,1526 P.SANTOS ST COR EDSA PASAY CITY",False,seabound.globe.com.ph/sms@career.com.ph,False,11/10/2007 to 11/9/2011,SEABOUND MARITIME SERVICES INC  Manning Agency,True,SAMPAGUITA D. MARAVE,False,Delisted,750-1348/8340632,False,,True
"GF & MF, KKFI BLDG, 911-C, P. PAREDES ST SAMPALOC, MANILA",False,seabreeze@seabreeze.com.ph,False,1/3/2015 to 1/2/2019,SEABREEZE CREWING (MANILA) INC Manning Agency,True,WILFREDO CAJILLA BATA,False,Suspended,587-9154,False,www.seabreezecrewing.com,False
"S301-B, 3/F, ITC BLDG, 337 SEN GIL PUYAT AVENUE MAKATI",False,seabuoy@seabuoycrewing.com,False,1/13/2016 to 1/12/2020,"SEABUOY CREWING (MANILA), INC. Manning Agency",False,CAPT DIONISIO C JONOS,False,Valid License,5537648,False,,True
2710 PASONG TAMO ST MAKATI METRO MANILA,False,,True,to,SEACOM INC  Construction Contractor,True,MR DELEDONIO S CALINGO,False,Delisted,871316 / 887146,False,,True
"NORTHPOINT CORP TWR, 7502 BAGTIKAN COR GUIJO STS SAN ANTONIO VILLAGE, MAKATI",False,go2sea@seacrestmaritime.com,False,3/30/2016 to 3/29/2020,SEACREST MARITIME MANAGEMENT INC (FORMERLY LAINE SHIPPING LINES INC) Manning Agency,False,ROLANDO B. MAGCALE,False,Valid License,8565338 / 09178819874,False,www.seacrestmaritime.com,False
"RCM BLDG 1418 SAN MARCELINO STREET ERMITA, MANILA",False,sfgs-mla@seaship.com.ph,False,3/7/2016 to 3/6/2020,"SEAFARERS SHIPPING, INC. (FORMERLY SEAFARERS SHIPPING AGENCY INC.) Manning Agency",False,VICTORIA MIRANDA-PLAZA,False,Valid License,521-1566/67,False,,True
RM.403 VIP BLDG 1140 ROXAS BLVD ERMITA MANILA MANILA,False,,True,7/11/1993 to 7/10/1995,SEA-FIRST MARITIME PHILIPPINES INCORPORATED (FOR.ASAHI SHIPPING Manning Agency,True,CAPT EDGARDO P SAGAIDORO,False,Delisted,5217543 / 5361222,False,,True
2/F SEAGLOBE BLDG GEN.LUNA COR ANDA ST INTRAMUROS,False,,True,12/20/1992 to 12/19/1996,SEAGLOBE SHIPPING CORPORATION (SEAHORSE SHIPPING CORPORATION) Manning Agency,True,MS CARMENCITA L DELGADO,False,Delisted,5281116 / 5300976,False,,True
RM.505 5/F PCI BANK BLDG PLAZA LACSON STA CRUZ MLA,False,,True,6/28/2002 to 6/27/2004,SEAGULL MARITIME CORPORATION Manning Agency,True,MR BONIFACIO F GOMEZ,False,Delisted,7338376 to 79,False,,True
37-C LIBERTAD COR ESTEBAN STS MANDALUYONG CITY,False,,True,12/4/1991 to 12/3/1993,SEAGULL SERVICES INTERNATIONAL INC  Private Employment Agency,True,MR MANOLO M CONDES,False,Cancelled,8176705 / 8126130,False,,True
4/F SHIPPING CTR BLDG 707 A.SORIANO INTRAMUROS,False,,True,11/15/1989 to 11/15/1993,SEAGULL SHIPMANAGEMENT & TRANSPORT INC  Manning Agency,True,MR FLORENTINO SANTOS JR,False,Delisted,473461 / 461493,False,,True
U2204 ATLANTA CTR COND 31 ANNAPOLIS ST GREENHILLS SAN JUAN,False,,True,9/5/2016 to 9/4/2020,SEAHOUSE FISHERY AND AQUATIC RESOURCES INC (FOR SEAHORSE FISHERY & AQUATIC Manning Agency,False,ROBERT T. TIU,False,Valid License,7443101/7443102,False,,True
RM.602 MARIWASA BLDG 717 AURORA BLVD Q.C.,False,,True,3/14/1999 to 3/12/2001,SEAL INTERNATIONAL MARITIME CORP  Manning Agency,True,CAPT ROBERTO UY,False,Delisted,7244435 / 3603900,False,,True
"8F & U601,6F, PRYCE CTR,1179 C.ROCES COR BAGTIKAN MAKATI",False,arectin@sealanes.com.ph,False,7/24/2016 to 7/23/2020,SEALANES MARINE SERVICES INC Manning Agency,False,CHRISTOPHER C. DUMATOL,False,Valid License,8999958/ 8992046/ 8907867,False,www.sms.mits-dcl.com.ph,False
U-604 DONA FELISA SYJUCO BLDG TAFT AVE MALATE MLA,False,,True,4/25/1996 to 4/24/1998,SEALINK MARINE CORPORATION  Manning Agency,True,MR VIC ROSSANO C IGNACIO,False,Delisted,5263861 / 5263862,False,,True
"CS-6&7 3F HARISSON MANSION, 2360 FB HARISSON ST PASAY CITY",False,sealionmaritime01@yahoo.com,False,1/25/2017 to 1/24/2021,SEALION MARITIME SERVICES CORP. Manning Agency,False,WILLIAM G. TECSON,False,Valid License,8337406,False,,True
RM.403 TRINITY BLDG TM KALAW ERMITA MANILA MANILA,False,,True,2/18/1987 to 10/11/1992,SEALION SHIPPING AND GENERAL SERVICES CORPORATION (FOR.STARBOARD SHIPPING Manning Agency,True,MR ALFREDO C CAPULONG,False,Delisted,588209 / 571639,False,,True
RM.403 TRINITY BLDG TM KALAW ERMITA MANILA MANILA,False,,True,to 9/30/1987,SEALION SHIPPING AND GENERAL SERVICES CORPORATION (FOR.STARBOARD SHIPPING Service Contractor,True,MR JUAN C CAPULONG,False,Delisted,588209 / 571639,False,,True
"RM 506-A 5/F PARAGON BLDG A.FLORES ST, ERMITA, MANILA",False,,True,11/15/2002 to 11/15/2004,SEALORD GLOBAL INTERNATIONAL INC Manning Agency,True,MR. SENEN M. MALACAS,False,Cancelled,5217507 (TELEFAX),False,,True
RM 301 CSP BLDG 815 QUEZON AVE QUEZON CITY,False,,True,7/14/1999 to 7/14/2001,SEAMAN SUCCESS MANNING CORP.  Manning Agency,True,CESAR QUINSAY,False,Delisted,4126410 / 4126396,False,,True
"2F MONTEPINO BLDG AMORSOLO COR GAMBOA ST LEGASPI VILLAGE, MAKATI",False,,True,1/10/2005 to 1/10/2006,SEA-MAR INTERNATIONAL MANPOWER AGENCY INC Private Employment Agency,True,,True,Cancelled,8154902/8674250,False,,True
"RMS 205 & 209, 2/F, BF COND BLDG, A SORIANO COR. S INTRAMUROS, MANILA",False,jignacio@sharpesea.com,False,6/1/2010 to 5/31/2014,SEAPERSONNEL INC (FORMERLY SHARPE SEA PERSONNEL INC) Manning Agency,True,,True,Delisted,5276386/5268843/5268298,False,,True
"1566-B,RMS.202-209,215,217,302 315 & 410 GEDISCO",False,,True,10/17/1993 to 10/16/1995,SEARCH MANAGEMENT CORPORATION  Private Employment Agency,True,,True,Delisted,592248 / 5218179,False,,True
*1936-B SN MARCELINO ST. MALATE MANILA,False,,True,11/24/1999 to 11/22/2001,SEASHINE SHIPPING & TRADING CO INC (FIRST INT`L SHIPPING & TRADING CO) Manning Agency,True,MS BIENVENIDA BRUSELAS,False,Delisted,5255285 / 5213374,False,,True
SEASTAR HOUSE 750 VITO CRUZ MALATE MANILA,False,,True,6/24/2002 to 6/23/2004,SEASTAR MARINE SERVICES INC Manning Agency,True,CAPT CICERO L MALUNDA,False,Delisted,5257575/ 5233625,False,,True
"7/F, MARC BLDG, 1971 TAFT AVENUE MALATE, MANILA",False,ronaldo@sea-team.com,False,11/9/2017 to 11/8/2021,SEATEAM MANAGEMENT (PHILS) INC Manning Agency,False,RONALDO S MANIEGO,False,Valid License,3539807/5166409,False,www.sea-team.com,False
5462 SOUTH SUPERHI-WAY COR MALVAR ST MAKATI MM,False,,True,8/20/1986 to 8/20/1988,SEATO PLACEMENT SERVICES  Private Employment Agency,True,MR RODOLFO G CASTRO,False,Forever Banned,582277 / 582262,False,,True
402-403 JENNIE BLDG RIZAL AVE STA CRUZ MANILA,False,,True,4/10/1986 to 3/22/1990,SEAWORLD MARITIME AGENCY Manning Agency,True,MR JESUS T JOCSON,False,Delisted,5264331/33,False,,True
S1503 CTRPT.BLG.J VARGAS AVE.ORTIGAS CTR PASIG,False,,True,6/15/2004 to 6/15/2005,SECURE HORIZON LTD. INC. Private Employment Agency,True,MR. ROBERT M. CALANGI JR,False,Delisted,None,False,,True
STE 10 G/F BROADWAY CENTRUM CC AURORA BLVD Q.C.,False,,True,11/5/2000 to 11/4/2002,SECURITY PLACEMENT INTERNATIONAL INC  Private Employment Agency,True,MR GERARDO M FAUSTINO,False,Delisted,7269123 / 7224395,False,,True
NO.1 KUNDIMAN ST. DEL MONTE QUEZON CITY,False,,True,3/18/2004 to 3/17/2008,SEGUNDO MANAGEMENT SERVICES Service Contractor,True,MR EMMANUEL P SEGUNDO,False,Cancelled,3730541,False,,True
"3/F, 172 C. RAYMUNDO AVENUE MAYBUNGA, PASIG CITY",False,info@sehwanimanpower.com,False,9/7/2015 to 9/6/2019,SEHWANI MANPOWER CORPORATION Private Employment Agency,False,ANIL A. SEHWANI,False,Valid License,6413744/6414228 TO 30,False,www.sehwanimanpower.com,False
SUITE 100 N DELA MERCED BLDG WEST AVE QUEZON CITY,False,,True,to 3/14/1985,SEIMAG-OASIS INTERNATIONAL MANAGEMENT & GENERAL SERVICES Private Employment Agency,True,MR OSIAS C MELCHOR,False,Forever Banned,950261 / 950263,False,,True
"10/F, PACIFIC STAR BLG MKTI AVE COR GIL PUYAT AVEN MAKATI",False,info@sekurmanning.com,False,9/5/2012 to 9/4/2016,"SEKUR MANNING INCORPORATED (CC SHIPPING SERVICES PHILS., INC. Manning Agency",True,GREGORIO F ORTEGA,False,Delisted,8123512/8404045,False,,True
"2/F TIMBAL MARBLE BLDG., 1148 EDSA, QUEZON CITY",False,,True,1/14/2004 to 1/13/2008,SELAMAT NAVIGATION CO INC  Manning Agency,True,MR MARIO T BUENAVENTURA,False,Delisted,3301851-53,False,,True
"5/F, DELGADO BLG, 637 BONIFACIO DRIVE,SOUTH HARBOR PORT AREA, MANILA",False,crewmanagement@ph.selandia-group.com,False,4/25/2016 to 4/24/2020,SELANDIA CREW MANAGEMENT PHILIPPINES INC (FORMERLY EMS CREW MANAGEMENT PHIL Manning Agency,False,CAPT ROBERTO E BANDIVAS,False,Valid License,5279980,False,www.selandia-group.com,False
GROUND FLR YIC BLDG UN AVE ERMITA MANILA,False,,True,11/18/1992 to 11/18/1994,SELECTIVE MANPOWER RESOURCES AND TRADE SERVICES INC Service Contractor,True,ARISTEO S SAN AGUSTIN,False,Delisted,582287,False,,True
"4F & 5F HYATT CENTRE, ORTIGAS AVENUE MANDALUYONG",False,scm@scm.com.ph/ crewing@scm.com.ph,False,8/18/2016 to 8/17/2020,SENATOR CREWING (MANILA) INC Manning Agency,False,ROSEMARY M. AARON,False,Valid License,7229153 TO 55/7278315 or 17/7238248,False,www.senatorcrewing.com,False
"U1810 JOLLIBEE PLAZA TWR, EMERALD AVE, ORTIGAS CTR PASIG CITY",False,info@sentosarecruitment.com,False,3/11/2016 to 3/10/2020,SENTOSA RECRUITMENT AGENCY Private Employment Agency,False,FRANCRIS M LUYUN,False,Valid License,6338114/ 6339117,False,www.sentosarecruitment.com,False
"4F, GT REALTY BLG, BATANGAS COR URUGUAY STS SAN ISIDRO, MAKATI",False,septemberstar94@yahoo.com.ph/sepstarinc@yahoo.com,False,4/5/2016 to 4/4/2020,SEPTEMBER STAR INCORPORATED Private Employment Agency,False,JOSE RENATO C. MASONSONG,False,Valid License,5199736/ 09189073903/ 09173226886,False,www.septemberstarinc.com,False
***3/F PNB BLDG 503 BONI AVE MANDALUYONG MANILA,False,,True,to 11/8/1989,SERVEX MANPOWER SERVICES  Private Employment Agency,True,MR EFREN R ARRIOLA,False,Forever Banned,8101701,False,,True
45 POLARIS ST BEL-AIR II MAKATI METRO MANILA,False,,True,to 12/31/1982,SERVICE ASSOCIATES COMPANY  Private Employment Agency,True,MR LUIS V VEGA,False,Cancelled,854166,False,,True
"RMS 412 & 413, TRINITY BLG, 636 T.M. KALAW ST ERMITA, MANILA",False,sol_admin@serviceonlinecorp.com,False,12/3/2015 to 12/2/2019,SERVICE ON LINE CORP. Private Employment Agency,False,ASUNCION VILLALUZ,False,Valid License,4007861 / 4007862 / 09178546634,False,www.serviceonlinecorp.com,False
***4/F MAC DOUGHTON BLDG 768 EDSA COR EAST AVE QC,False,,True,4/11/1988 to 4/16/1990,SERVICE SYSTEMS INTERNATIONAL INC  Service Contractor,True,MR VICENTE T MILLS,False,Delisted,701131,False,,True
2ND FLR SERVICIO FILIPINO BLDG 105 WEST AVE QC,False,,True,7/26/1992 to 7/25/1994,SERVICIO FILIPINO INC  Private Employment Agency,True,MS ESTRELLITA A ANASTACIO,False,Delisted,9223735 / 9223738,False,,True
"U1005 PEARL OF THE ORIENT TWR, 1240 ROXAS BLVD ERMITA, MANILA",False,admin@serviecon.com,False,10/14/2014 to 10/13/2018,SERVIECON INTERNATIONAL CORP. Private Employment Agency,False,MAY LASPINAS LIM,False,Valid License,3533367 / 3536452 / 09173250959,False,www.serviecon.com,False
64-A BUENDIA AVE QUINIO BLDG MAKATI METRO MANILA,False,,True,6/10/1986 to 6/10/1988,SET RESOURCES INTERNATIONAL  Service Contractor,True,MS EDITA F SMETHAN,False,Delisted,,True,,True
2/F BANCOM II BLDG PASAY ROAD LEGASPI VILL MKTI,False,,True,to 7/1/1988,SETRAPHIL INC  Private Employment Agency,True,MR ANTONIO P AQUINO,False,Forever Banned,851346,False,,True
5TH FLR APMC BLDG 136 AMORSOLO ST COR GAMBOA MAKATI,False,,True,7/17/1998 to 7/17/2000,SEVEN BROTHERS SHIPPING CORPORATION  Philippine Registered Vessel,True,MR YU HUE,False,Expired,8185640 / 8182875,False,,True
"U908 PEARL OF THE ORIENT, 1240 R.BLVD ERMITA, MANILA",False,,True,6/6/2011 to 6/5/2015,SEVEN OCEAN INTERNATIONAL MANPOWER CORPORATION Private Employment Agency,True,JOAN C. CAYAON,False,Cancelled,4006788/ 3386788,False,,True
9559-B TAGUIG ST BRGY V`ZUELA RIZAL VILL MAKATI,False,,True,2/25/1996 to 2/23/1998,SEVEN STARS SERVICES CORPORATION  Service Contractor,True,MS MA VICTORIA JAVIER,False,Delisted,853173,False,,True
*2021 ADRIATICO ST MALATE MANILA,False,,True,2/9/1999 to 2/7/2001,SEVENSEAS RESOURCES CORPORATION  Service Contractor,True,NO ACKNOWLEDGED REP.,False,Delisted,5215178 / 5215142,False,,True
1608 JOLLIBEE PLAZA F ORTIGAS JR PASIG CITY,False,,True,5/25/2012 to 5/25/2013,SFI INTERNATIONAL CORP. Private Employment Agency,True,LUIS ALBERTO A ANASTACIO,False,Delisted,6313147,False,,True
"1327, 1329 & 1329A MH DEL PILAR ST ERMITA, MANILA",False,1SHAHARA@PH.INTER.NET,False,10/25/2007 to 10/24/2011,SGA-SHAHARA INTERNATIONAL MANPOWER SERVICES Private Employment Agency,True,MS SHAHARA G ABDULLAH,False,Cancelled,5265147/ 5265150/ 5241767/ 4040118,False,,True
"*RM 222, 355 NATIVIDAD ESCOLTA CR.TPINPIN STA.CRUZ",False,,True,11/16/1998 to 11/16/2000,SGK SHIPPING AGENCY  Manning Agency,True,CAPT GENEROSO C PASTOR,False,Delisted,8684508,False,,True
"S 504-505 PASDA MANSIONS, 77 PANAY COR TIMOG QUEZON CITY",False,inquiry@sgshumanresources.com,False,2/7/2016 to 2/6/2020,SGS HUMAN RESOURCES CORPORATION Private Employment Agency,False,FLOR PALCES-AUGUSTIN,False,Valid License,4108446 / 3326015 / 3718142 / 3762956,False,www.sgshumanresources.com,False
105 DELA ROSA ST MAKATI CITY,False,,True,to 2/4/1988,SGV & COMPANY  Service Contractor,True,MR EUGENIO P LADRIDO,False,Delisted,8170301,False,,True
"RMS201,350,354 &358 RAMAGI BLG P. GIL, PACO MLA.",False,,True,8/28/1999 to 8/27/2001,SHAHIRA MANPOWER & GENERAL SERVICES Private Employment Agency,True,MS SHARIFA D IBRAHIM,False,Revoked,5217911 / 3634400,False,,True
"U205, 207 & 208 2F SUNRISE BLDG 488 P OCAMPO SR ST MALATE, MANILA",False,,True,11/30/2007 to 11/29/2011,SHANLENE MANPOWER & RECRUITMENT SERVICES Private Employment Agency,True,AMELITA V VILLAROSA,False,Cancelled,5255028 / 29,False,,True
R1570A MEZZ GEDISCO CENTRE 1564 A MABINI ST MLA,False,sharikatalsaedi@yahoo.com,False,11/17/2006 to 11/16/2010,SHARIKAT AL-SAEDI INTERNATIONAL MANPOWER INC Private Employment Agency,True,MS. EMAN A ABDELLAH,False,Cancelled,3030322 / 24/4006258/450020,False,www.alsaedi.com,False
"2ND FLOOR FEMII BUILDING ANNEX 2 A SORIANO JR ST INTRAMUROS, MANILA",False,bhrecruitment@cfsharp.com,False,6/13/2017 to 6/13/2019,SHARP BH GLOBAL MANPOWER INC Private Employment Agency,False,MIGUEL ANGEL V ROCHA,False,Valid License,3101363/09051622771,False,sharpbhglobal.com,False
"U500&501 5F L&S BDG 1414 ROXAS BLVD COR STA MONICA ERMITA, MANILA",False,shaso2010@yahoo.com,False,1/8/2015 to 1/7/2019,SHASO INTERNATIONAL MANPOWER SERVICES INC Private Employment Agency,False,ESTRELITA P. IGNACIO,False,Valid License,5237112/ 523-4472/ 09189653145/ 091999552375,False,www.shasointernational.com,False
"R362,364,367,368,369,372&374,RAMAGI BLG 1081 P.GIL PACO, MANILA",False,lhyn.sheebaimsc@gmail.com,False,11/20/2017 to 11/19/2021,SHEEBA INTERNATIONAL MANPOWER SERVICES CORP Private Employment Agency,False,ALICIA R. BARONGAN,False,Valid License,3535922/ 3535924/ 5253173/ 5251743/ 09274007591,False,,True
"G/F AND 2/F, 1700 SAN MARCELINO ST COR GEN. MALVAR MALATE, MANILA",False,sherineservices@yahoo.com,False,9/1/2011 to 9/1/2015,SHERINE MANPOWER SERVICES INC Private Employment Agency,True,ROSALINA M RIEGO,False,Cancelled,4980264/4981082,False,,True
"GF-3F,1856 ESPAÃ‘A, SAMP& R403 GEDISCO TERRACE ERMITA, MANILA",False,SIMS_ASRIVERA@YAHOO.COM,False,10/17/2011 to 10/16/2015,SHFIA INTERNATIONAL MANPOWER SERVICES Private Employment Agency,True,ANASOFIA S RIVERA,False,Cancelled,3860801/7411954/7121128,False,WWW.SHFIAMANPOWER.COM,False
"U2,3F LOVINES BLG.1729A.FRAN- CISCO ST SAN ANDRES",False,,True,2/9/2003 to 2/8/2007,SHINKO INTERNATIONAL MANPOWER SERVICES Private Employment Agency,True,CARIDAD B PRESTOZA,False,Cancelled,5635984 / 5618934,False,,True
"RM 609, 6F, CATTLEYA BLG, 235 SALCEDO ST. LEGASPI VILLAGE, MAKATI",False,shiplink_agency062yahoo.com,False,9/19/2014 to 9/18/2018,SHIPLINK AGENCY INCORPORATED Manning Agency,False,SUNDAYHERSON G.RAMOS,False,Valid License,8430874/ 8961995/ 8088202/09179412465/ 09212062938,False,www.shiplinkagency.com.ph,False
MERCHANTS CENTER BLDG P.FAURA ST ERMITA MANILA,False,,True,to 11/15/1987,SHIPMASTERS INTERNATIONAL CORPORATION  Manning Agency,True,MR JAMES CHUA,False,Delisted,571631,False,,True
RM.314-316 CK SY DIAMOND BLDG 156 LIBERTAD PASAY,False,,True,3/16/1994 to 3/15/1998,SHIRA CORPORATION (FORMERLY TJ ESMORES ENTERPRISES) Private Employment Agency,True,MA ESHIRLETA E BALAT,False,Delisted,8321846 / 8040337,False,,True
RM.314-316 CK SY DIAMOND BLDG 156 LIBERTAD PASAY,False,,True,12/17/1986 to 12/17/1988,SHIRA CORPORATION (FORMERLY TJ ESMORES ENTERPRISES) Manning Agency,True,,True,Delisted,8321846 / 8040337,False,,True
"4/F VNP BLDG 479 PEDRO GIL ST MANILA ERMITA, MANILA",False,people.manila@osm.biz,False,4/3/2010 to 10/2/2010,SHORE-BASED PEOPLE PHILS INC Private Employment Agency,True,ADONIS B. DONATO,False,Delisted,5260841,False,www.shorebasedpeople.com,False
"U7,3F RM D2 14F LEGASPI TWRS300 ROXAS BLVD  MALATE, MANILA",False,,True,5/28/2004 to 5/27/2008,SHOWCASE INTERNATIONAL MANPOWER SERVICES Private Employment Agency,True,PRINCESITA A CORDOVA,False,Delisted,536-5451/400-6856/522-8511,False,,True
"G/F L & S BLDG 1414 ROXAS BLVD MANILA ERMITA, MANILA",False,,True,12/29/2008 to 6/28/2009,"SIEMS INTERNATIONAL, INC.(FORMERLY SIEMS INTL SHIPMNGT INC) Manning Agency",True,ZENNIA S. LEDESMA-MAGNO,False,Delisted,5262253/5361787,False,,True
RM.620 RUFINO BLDG AYALA AVE MAKATI METRO MANILA,False,,True,to 9/2/1983,SIKATUNA INTERNATIONAL MANPOWER EXCHANGE INC Private Employment Agency,True,MR ERNESTO C SANTE,False,Cancelled,,True,,True
91 WEST AVE QUEZON CITY,False,,True,7/29/2000 to 7/28/2002,"SILICON PROFESSIONAL RESOURCES, INC. Private Employment Agency",True,ELMER Q NUYDA,False,Delisted,3715916,False,,True
"U204 & 404 AVENUE SQUARE GARDEN 532 UN AVE COR J B MALATE, MANILA",False,silverhorizon_ims2012@yahoo.com,False,11/19/2009 to 11/19/2013,SILVER HORIZON INTERNATIONAL MANPOWER SERVICES Private Employment Agency,True,ARNALDO M. ROSALES,False,Cancelled,559-7547 / 559-7491,False,,True
939-C(GF-3F)J.NAKPIL ST MALATE MLA,False,,True,7/31/2004 to 7/30/2008,SILVER KIND INTERNATIONAL PLACEMENT PHILIPPINES Private Employment Agency,True,EVELYN C VILLARTA,False,Cancelled,3030321/ 3030075/ 3035533,False,,True
NICE CMPD. 2178 TAFT AVENUE MANILA,False,,True,7/7/1995 to 1/7/1996,"SILVER LININGS INTERNATIONAL SERVICES, INC. Private Employment Agency",True,MS ROSARIO RAMIREZ,False,Delisted,5252306,False,,True
"RM 601 (6F) AND RM 706 (7F), DOÃ‘A FELISA SYJUCO B MALATE, MANILA",False,silver_skilled@yahoo.com,False,7/25/2014 to 7/25/2018,SILVER SKILLED RECRUITMENT INC Private Employment Agency,False,EDJELYN D DIAZ,False,Valid License,2250272/ 354-9187/ 09175395660,False,www.silverskilled.com,False
"2/F AND UNIT C (G/F & 2/F), E.L. BONDOC BUSINESS C SAN ISIDRO, MAKATI",False,simsoh_international@yahoo.com,False,12/4/2015 to 12/3/2019,SIM-SOH INTERNATIONAL SERVICES INC Service Contractor,False,MR MARIANO A SIMEON JR,False,Valid License,819-6021,False,www.simsoh.com,False
"RCM BLDG 1418 SAN MARCELINO ST ERMITA, MANILA",False,,True,3/14/2017 to 3/13/2021,SINBANALI SHIPPING INC  Philippine Registered Vessel,False,MS ROSETTE M FERNANDO,False,Valid License,5211566 / 5211567,False,,True
1531-C F. AGONCILLO ST. MALATE MANILA,False,,True,4/21/2000 to 4/20/2002,SINCERE OVERSEAS PLACEMENT INC Service Contractor,True,LINA GLADYS V CASTILLO,False,Delisted,5239616/ 5239615/ 5230378,False,,True
