Address,Address Missing,Email Address,Email Missing,License Validity,Name,Negative Status,Official Representative,Representative Missing,Status,Tel No/s,Telephone Missing,Website,Website Missing
"2F LIBERTY BLDG 13TH COR ATLANTA STS PORT AREA, MANILA",False,,True,4/29/2002 to 4/27/2004,PAROUSIA INTERNATIONAL MARITIME SERVICES INC Manning Agency,True,MARY LOU B. ESTRADA,False,Delisted,3019507 / 3019505,False,,True
BACAL BLDG VAMENTA BLVD CARMEN CAGAYAN DE ORO CITY,False,,True,11/27/1997 to 11/27/1999,ABS DE ORO MANPOWER SERVICES AND TRADING INC Private Employment Agency,True,ATTY HENRY J BACAL,False,Delisted,728620,False,,True
"UNIT H2 12 J2 2/F EMERALD GREEN BLDG., CV STARR AV PAMPLONA, LAS PIÃ‘AS",False,philtex05@yahoo.com/ apply_philtext@yahoo.com.ph,False,8/23/2017 to 8/22/2021,PHIL-TEX STAFFING SERVICES INTERNATIONAL INC Private Employment Agency,False,LAARNI L. LOZADA,False,Valid License,846-6055/ 556-7044/ 846-4526/ 09985301636,False,www.philtex05@yahoo.com,False
***15/F RM 1503 VICTORIA BLDG UN AVE ERMITA MLA,False,,True,10/31/1993 to 10/30/1995,DELGADO SUPPLY AND MANNING SERVICES MANAGEMENT CO INC Manning Agency,True,MR PLARIDEL D DELGADO,False,Delisted,5212242 / 5360087,False,,True
"3RD FLOOR, ESTHER BLDG., 1945 TAFT AVENUE MANILA",False,sbeeintlinc@yahoo.com,False,1/17/2016 to 1/16/2020,SBEE INTERNATIONAL INC (FORMERLY SANGLE BERNABE INTERNATIONAL INC) Private Employment Agency,True,LORNA DE DIOS,False,Cancelled,7388129,False,www.sanglebernabe.com.ph,False
"PENTHSE (RW)BLOOMINGDALE BDG 205 SALCEDO ST LEGASPI VILLAGE, MAKATI",False,,True,6/30/2006 to 6/30/2010,BELCION INTERNATIONAL HUMAN RESOURCES CORPORATION Private Employment Agency,True,DANIEL R. GAWAT,False,Delisted,759-2320,False,,True
"3F MORNING STAR BLDG 1600 PEDRO GIL COR BOCOBO MLA MALATE, MANILA",False,INFO@HOFSW.COM,False,9/8/2010 to 9/8/2014,HOUSE OF SKILLED WORKERS INTL MANPOWER SERVICES CORP Private Employment Agency,True,ELIZABETH BOQUIREN,False,Delisted,632- 353-9108,False,,True
"S102 G/F TOPAZ BLDG 99-100 KAMIAS RD QUEZON CITY KAMIAS, QUEZON CITY",False,stacruzagency2008@yahoo.com,False,7/4/2015 to 7/3/2019,WORLDWIDE LABOUR PLACEMENT HAUS INC (FORMERLY STA. CRUZ INTERNATIONAL RECRU Private Employment Agency,False,GREGORIO C YU,False,Valid License,929-5431/9294774/9205621,False,,True
264 VERGEL ST PASAY CITY,False,bienteuno@vasia.com,False,12/30/2002 to 12/29/2006,"BIENTE UNO PROMOTIONS, INC.  Private Employment Agency",True,MARITES P ELLAMIL,False,Delisted,8866798,False,,True
"8/F,STI HOLDINGS CTR, 6764 AYALA AVE SAN LORENZO VILLAGE, MAKATI",False,rmjbanta@growinc.net,False,10/30/2014 to 10/29/2018,"GLOBAL RESOURCE FOR OUTSOURCED WORKERS (GROW), INC. Private Employment Agency",False,EUSEBIO H. TANCO,False,Valid License,8101129/ 0998-9639957 (mobile),False,www.growinc.net,False
"103 GF STANFORD TWR COND 1870 MH D PILAR ST MALATE, MANILA",False,,True,8/14/2006 to 8/14/2010,MATRIX HUMAN RESOURCES & CONSULTANTS INC Private Employment Agency,True,JED A. SEVILLA,False,Cancelled,4001596/4742709,False,,True
"1651 SAN MARCELINO ST MALATE, MANILA",False,,True,to 5/7/1986,ASIATICA DEVELOPMENT & SERVICES CORPORATION Private Employment Agency,True,DR FLORANTE J ABAYA,False,Forever Banned,,True,,True
RCM BLDG 1418 SAN MARCELINO ERMITA MANILA,False,,True,11/21/2017 to 11/20/2020,SAGANA SHIPPING INC  Philippine Registered Vessel,False,MS GRACE M CRUZ,False,Valid License,5211566 / 5211567,False,,True
"R114/443/111 AURORA PLAZA BLG P FAURA  ERMITA, MANILA",False,,True,10/24/2003 to 10/23/2007,WW OVERSEAS MANPOWER SERVICES CO Private Employment Agency,True,MA LUISA B MONSERATE,False,Cancelled,4050181/ 4050158,False,,True
1 GENEVA ST PROVIDENT VILL MARIKINA METRO MLA,False,,True,to 10/28/1987,MACROSER PLACEMENT CENTER INC  Private Employment Agency,True,MS CRISTETA T VIDAD,False,Delisted,,True,,True
*DESLA BLDG SUN VALLEY DRIVE SUN VALLEY SUBD PQUE,False,,True,4/14/1995 to 4/13/1997,"HENDERSON MARINE SERVICES PHILIPPINES, INC. Manning Agency",True,MR PAUL THOMAS,False,Delisted,8244945 / 8244948,False,,True
1735 DIAN ST MAKATI,False,,True,6/25/1996 to 6/24/1998,ALBA MANPOWER & GENERAL SERVICES  Private Employment Agency,True,MS ALODIA LOVINA BATHAN,False,Delisted,8313056 / 8318592,False,,True
475 REMEDIOS ST COR A.MABINI ST ERMITA MANILA,False,,True,to 1/15/1983,BASIC INTERNATIONAL SERVICES  Private Employment Agency,True,MARIANNE SALLY ESTRELLA,False,Cancelled,508498 / 5217813,False,,True
PPL BLDG UN AVENUE CORNER SAN MARCELINO ST MANILA,False,,True,10/25/2001 to 10/25/2003,"MANILA FLOATING HOTEL & RESTAURANT,INC. (FOR: PHIL. PASSENGER LINES,INC) Philippine Registered Vessel",True,MR VIRGILIO L. LEYESA,False,Expired,5249011,False,,True
*2205 LEVERIZA ST PASAY CITY,False,,True,7/6/1990 to 6/22/1992,RICH MARITIME MANAGEMENT INC  Manning Agency,True,RHODERICK S JURADO,False,Delisted,,True,,True
"SUITE B, 12F, G.E. ANTONINO BLG, TM KALAW COR J.B ERMITA, MANILA",False,hseusebio@transtar.com.ph,False,7/16/2015 to 7/15/2019,TRANS STAR SHIPPING AGENCY CORP Manning Agency,False,HERNANDO S. EUSEBIO,False,Valid License,3532926,False,www.transtar.com.ph,False
"UNITS 1&2,21F BDO PLAZA 8737 PASEO DE ROXAS MAKATI",False,e.batocabe@singaship.ph,False,9/25/2015 to 9/24/2019,SINGA SHIP MANAGEMENT PHILS INC Manning Agency,False,NORMA L DAVID,False,Valid License,8928280,False,www.ssmpi.com.ph,False
"2118-B L.GUINTO ST.,MALATE MANILA",False,,True,8/12/2000 to 8/11/2002,"CONCOROE INTERNATIONAL SERVICES, INC. Private Employment Agency",True,LYDIA B LIU,False,Cancelled,4000983 / 5365201,False,,True
"2ND FLOOR, Z.L. BLDG, 834 E. ZOBEL COR J.P. RIZAL  MAKATI",False,amarco1981@yahoo.com,False,5/9/2012 to 5/8/2016,AGUILA MANAGEMENT & RESOURCES CORPORATION Private Employment Agency,True,NORMA DEL MUNDO,False,Cancelled,5533330,False,,True
GERRY SO BLDG 8203 DR A SANTOS AVE BRGY SAN ISIDRO PARAÃ‘AQUE,False,,True,1/18/2018 to 1/18/2020,JZPT GLOBAL MANPOWER SERVICES Private Employment Agency,False,JONATHAN P TACAD,False,Valid License,,True,,True
"RMS 203,204&211 VAREB MNSION 1679 MABINI ST MALATE",False,samwasfi@hotmail.com,False,7/9/2003 to 7/8/2007,"SAM-SEVEN MANPOWER SERVICES, INC. (FOR: SAM MANPOWER AGENCY) Private Employment Agency",True,JUDITH H MANGINSAY,False,Cancelled,5245406/ 5245483/ 5245237,False,www.sammanpower.com,False
G/F CRISANTA TOWER COND JAVIER ST PASIG CITY,False,,True,5/6/1994 to 5/6/1996,GIN PROFESSIONAL DEVELOPMENT INC  Private Employment Agency,True,MR ENRIQUE A MEJILA,False,Delisted,6738469 / 6738468,False,,True
"GF-4F, ORINA BLG, 203 J P RIZAL ST, BGY. TEJEROS MAKATI",False,secretary.starworld@gmail.com,False,12/13/2015 to 12/12/2019,"STAR WORLD INTERNATIONAL MANPOWER & PLACEMENT AGENCY, INC. Private Employment Agency",False,ANABELLE J ORINA,False,Valid License,4038070/ 4038071/ 4037648 EXT 109/ 09175436970,False,www.starworldmanpower.com,False
14TH FLR VICTORIA BLDG 429 UN AVENUE MANILA,False,,True,5/25/2000 to 5/25/2002,CAVALIER SHIPPING CORPORATON  Philippine Registered Vessel,True,MR VICTORINO A BASCO,False,Expired,,True,,True
150-1 15TH AVE POTENTIAL TOWNHOUSE U27 MURPHY QUEZON CITY,False,dreamway_agency@yahoo.com.ph,False,1/27/2006 to 1/27/2010,DREAMWAY RECRUITMENT AGENCY Private Employment Agency,True,MERLYN A. HUANG,False,Cancelled,4389476/ 9128025,False,www.dreamway-ph.com,False
*RM.2A 284 DO#A ANITA BLDG E.RODRIGUEZ AVE QC,False,,True,5/19/1993 to 5/18/1995,LE MOND SHIPPING CORP(FOR RED LENS MANNING CORP) Manning Agency,True,MR ROBERT LAPITAN,False,Cancelled,3530912 / 2023122,False,,True
KM.16 MCARTHUR HI-WAY MALANDAY VALENZUELA M.M.,False,,True,to,HAWK PLACEMENT AGENCY  Authority to negotiate,True,MR FERNANDO S CABIGAS,False,Cancelled,2922280,False,,True
"GF&2F,48-A ST.JOHN ST,R.HIGGINS/MARICANAN,PASAY",False,,True,10/16/2003 to 10/15/2007,ZEN INTERNATIONAL MANAGEMENT AND CONSULTANCY SERVICES (for Tom-zen) Service Contractor,True,MS ZENAIDA L DELA CRUZ,False,Delisted,5129188/8538437,False,,True
2109 F FERNANDO ST BUENDIA PASAY CITY,False,,True,2/22/2002 to 2/21/2004,TRIPLE EIGHT INTEGRATED SERVICES INC Service Contractor,True,MR ALFONSO C SALONGA JR,False,Delisted,5514671/ 5514670,False,,True
NEGROS NAVIGATION BLDG 849 PASAY RD MAKATI CITY,False,,True,to 3/29/1986,NENACO MARITIME SERVICES INC  Manning Agency,True,MR DANIEL L LACSON,False,Delisted,8184007 / 864921,False,,True
"S807-808 & 800,8F, ERMITA CTR BLG, 1350 ROXAS BLVD ERMITA, MANILA",False,happyworldrecruitment@gmail.com,False,2/22/2016 to 2/21/2020,HAPPY WORLD HUMAN RESOURCE AND RECRUITMENT AGENCY INC (FORMERLY NAOKO INTER Private Employment Agency,False,FLORENCIA C CRUZADO,False,Valid License,3531010 / 3533030 / 09178450600,False,www.happyworldrecruitmentagency.blogspot.com,False
103 GUATEMALA ST PASIG GREENPARK VILL PASIG CITY PASIG CITY,False,,True,10/24/2011 to 4/23/2012,QMR RECRUITMENT AGENCY Private Employment Agency,True,MARILYN O.PINEDA,False,Delisted,6824615,False,,True
"RMS 302,407,409,903 L&S BLDG 1414 ROXAS BLVD MANILA",False,,True,5/5/1992 to 5/4/1994,ALL BROTHERS INTERNATIONAL PLACEMENT CO INC. Private Employment Agency,True,MR RODOLFO F REYNOSO,False,Delisted,586473 / 5224980,False,,True
3F RODA ST LEGASPI VILL MAKATI CITY,False,,True,2/10/1987 to 2/10/1988,ASIAN BULK TRANSPORT  Philippine Registered Vessel,True,MR JAIME A FARRALES,False,Delisted,8161290 / 8161291,False,,True
U-I-1 FEROSA COND SAN JUAN & DONADA STS PASAY,False,,True,7/12/1997 to 7/11/1999,CASAS MARINE SERVICES INC  Manning Agency,True,MR RENATO H LAO,False,Delisted,5262710 / 5235722,False,,True
"REP.STEEL TUBE CMPD KM16 PAMPLONA 1, LAS PIÃ‘AS",False,,True,7/6/2002 to 7/5/2006,MAJESTY RESOURCES & MANAGEMENT SERVICES CORPORATION Service Contractor,True,EBENEZER D. CORDOVA,False,Cancelled,4008461/ 3554419,False,,True
"UNIT 301, 3F, E&L BLDG., 1801 CONCEPCION ST COR N. MAKATI",False,recruitment@cerelmanpower.com,False,8/7/2011 to 8/6/2015,CEREL INTERNATIONAL MANPOWER SERVICES INC. Private Employment Agency,True,ESTER F VELASCO,False,Cancelled,728-9856/5192201,False,www.cerelmanpower.com,False
"1647 SAN MARCELINO ST MALATE, MANILA",False,,True,to 10/5/1984,AL-SHARIF OVERSEAS RECRUITMENT AGENCY  Private Employment Agency,True,DATU SABDULLAH R B SHARIF,False,Cancelled,594244,False,,True
"U14&15, DON GRACIANO BLG, 1180 E RODRIGUEZ SR AVE, QUEZON CITY",False,info@2000miles.org / 2000miles.pac@gmail.com,False,9/28/2015 to 9/27/2019,"2000 MILES PLACEMENT AGENCY, INC. (FOR:GEOSONS PLCT AGENCY, INC) Private Employment Agency",False,EMILIA S POBLETE,False,Valid License,4148717/ 4168229/ 6615388/ 09209503504,False,www.2000miles.org,False
"2/F TIMBAL MARBLE BLDG., 1148 EDSA, QUEZON CITY",False,,True,1/14/2004 to 1/13/2008,SELAMAT NAVIGATION CO INC  Manning Agency,True,MR MARIO T BUENAVENTURA,False,Delisted,3301851-53,False,,True
"RMS 304,306,308,310&311 RAMAGI BLG,1081 P.GIL ST, PACO, MANILA",False,sixcs_manpower@yahoo.com,False,9/18/2006 to 9/17/2010,SIX C`S MANPOWER CENTRE INC  Service Contractor,True,CEAZAR Q GUANZON,False,Cancelled,4980157,False,,True
U-306RIZALINA BLDG2 ANX 1677 QUEZON AVE. Q.C.,False,,True,7/4/2000 to 7/4/2002,"OFFSHORE SPECIALISTS & MARINE SERVICES, INC. Manning Agency",True,ELIAS B LUSAYA,False,Cancelled,9266850 / 9266858,False,,True
"7F MGF CHAMPACA BLG AMORSOLO ST LGSPI VILL MAKATI, MAKATI",False,mregla@parmaninc.com,False,8/28/2014 to 8/27/2018,PARMAN INC Private Employment Agency,False,JOEL S. FERRER,False,Valid License,8185971 / 8185973/ 09178507842/ 09189367048,False,www.pamaninc.com,False
"2F KALAYAAN BLDG SLCEDO COR DE LA ROSA SALCEDO VILLAGE, MAKATI",False,,True,8/31/2004 to 8/20/2007,KARA SHIPPING INC (FOR SINGA BULK CARRIERS INC) Philippine Registered Vessel,True,OLIMPIO AMPO JR,False,Expired,,True,,True
"3RD FLOOR, USPI BLDG, 4961 GUERRERO STREET POBLACION, MAKATI",False,jobs@ultimateskills.com,False,12/10/2013 to 12/9/2017,ULTIMATESKILLS PHILIPPINES INC (FORMERLY QUANTUM RECRUITMENT DYNAMICS INC) Private Employment Agency,False,GERARD B. SANVICTORES,False,Valid License,8993241/8993244 / 0908-8946124,False,www.ultimateskills.com,False
"UNITS 808,806&1902, REMEDIOS COR PILAR HIDALGO LIM MALATE, MANILA",False,steadfast_international@yaho.com,False,6/11/2011 to 6/10/2015,STEADFAST INTERNATIONAL RECRUITMENT CORP Private Employment Agency,True,MS ALFONSA R CABASA,False,Cancelled,5598105/5210236,False,www.steadfast.eon.ph,False
6 PPI 6F BERMA CENTRE REDEMPTORIST ROAD BACLARAN PARAÃ‘AQUE,False,,True,2/13/2018 to 8/12/2018,PEOPLEPOWER ASIA INC Private Employment Agency,False,FLORENCIO M BERNABE JR,False,Valid License,9781696,False,,True
"8TH FLR DE LEON CTR, 1151 MH DEL PILAR ST, ERMITA, MANILA",False,crewing@greatswiss.net,False,3/5/2012 to 3/5/2016,"GREAT SWISS MARITIME SERVICES, INC. Manning Agency",True,,True,Delisted,310-5095/3105098/3105099,False,www.greatswiss.net,False
"PLAZA N, Q, R, S, T, W & X, AURORA PLAZA, ARQUIZA ERMITA, MANILA",False,upscaleagency@outlook.com,False,1/17/2015 to 7/16/2015,UPSCALE EMPLOYMENT AGENCY CO Private Employment Agency,True,MICHIE B MANALASTAS,False,Cancelled,5252739,False,,True
KM.7 MIRAMAR HOUSE DOMESTIC ROAD PASAY CITY,False,,True,6/11/1980 to 10/15/1992,K SERVICES COMPANY  Private Employment Agency,True,MR HERNANDO G IMPERIAL,False,Delisted,8312081 / 8312647,False,,True
"G/F & 2/F, EASTER SUN BLDG, 5059 FILMORE ST COR AR PALANAN, MAKATI",False,mabuhaypersonnel@yahoo.com,False,8/10/2014 to 8/9/2018,MABUHAY PERSONNEL & MANAGEMENT SERVICES INC Private Employment Agency,False,MS EDWINA L BEECH,False,Valid License,8230311 / 8230289/ 09189418540,False,www.mabuhaypersonnel.com,False
"GF&BASEMENT,TAMAYO TOWER ,UPHR MED CTR COMPD PAMPLONA, LAS PIÃ‘AS",False,perpetualhelpplacement@gmail.com,False,3/25/2016 to 3/24/2020,PERPETUAL HELP PLACEMENT SERVICES INTERNATIONAL INC (FORMERLY AP SQUARE INT Private Employment Agency,False,MARK CARLO O. TAMAYO,False,Valid License,846-3257,False,www.perpetual.placement.com,False
"1360-1370 G/F RENADAR BLDG L. GUINTO ST ERMITA, MANILA",False,,True,9/4/1998 to 9/3/2000,EXODUS PLACEMENT AND PROMOTION SERVICES INC Private Employment Agency,True,LEONORA MAGAT,False,Denied Renewal,5211564,False,,True
"1858-B MA. OROSA ST. MALATE, MANILA",False,csm_dcs@yahoo.com & emygcasaol@yahoo.com,False,10/25/2010 to 10/24/2014,"CSM INT`L. RECRUITMENT SVCS., INC. Private Employment Agency",True,GERMELINA G. CASAOL,False,Cancelled,568-2570,False,www.csm.com.ph,False
"UNIT 210 2F ESTRELLA CONDOMINIUM 858 SAN ANDRES ST MALATE, MANILA",False,tgc3288@yahoo.com,False,7/19/2016 to 7/19/2018,THE GOLDEN CARE INTERNATIONAL EMPLOYMENT CO Private Employment Agency,False,LILIA DIVINA G SALHAY,False,Valid License,521-3313/ 714-8885,False,,True
ROOMS 309-310 CK SY DIAMOND BDLG 156 LIBERTAD ST PASAY CITY,False,mtzion_agency@yahoo.com,False,12/1/2017 to 12/1/2019,MT. ZION INTERNATIONAL PLACEMENT AGENCY INC Private Employment Agency,False,SEVERO MILLAN LAGUARDIA,False,Valid License,09328612998,False,,True
SUITE 205 COLUMBIAN BLDG 160 WEST AVE QUEZON CITY,False,,True,6/16/1986 to 6/16/1988,WDN PLACEMENT & MANAGEMENT SERVICES  Service Contractor,True,MR WILFREDO D NAVARRO,False,Cancelled,9223741,False,,True
AIRPORT SHPG CTR RM.214 2315 AURORA BLVD PASAY,False,,True,6/11/1993 to 6/10/1995,SARIFUDIN MANPOWER AND GENERAL SERVICES  Service Contractor,True,SARIFUDIN DANTE BIN SAUD,False,Delisted,8313690,False,,True
UNIT 36-B EMBASSY TERRRACE HOMES T.SORA QC,False,,True,8/30/1994 to 8/28/1996,IMACS MAINTENANCE & CONSTRUCTION SERVICES INC Service Contractor,True,MS JENNIFER E BAERTGAS,False,Delisted,951855 / 961455,False,,True
RM.406 LEGASPI TOWERS 200 PASEO DE ROXAS MAKATI,False,,True,6/20/1986 to 7/5/1990,S AQUINO INTERNATIONAL SERVICES  Private Employment Agency,True,MS SHIRLEY S AQUINO,False,Forever Banned,8176735 / 8176728,False,,True
"MF, JP LAUREL MEM FOUDN , MH DEL PILAR COR P GIL ERMITA, MANILA",False,brainsmanpower@yahoo.com/ info@brainsph.com,False,7/15/2014 to 7/14/2018,"M.S.BRAINS INTERNATIONAL MANPOWER SERVICES, INC. Private Employment Agency",False,CYNTHIA A. LUGTU,False,Valid License,5225994/ 5219050/ 091963390000,False,www.brainsph.com,False
"R301&405 ERMITA BUILDING, ARQUIZA ST COR ALHAMBRA ERMITA, MANILA",False,herbert`sinternationalinc.@gmail.com,False,2/23/2012 to 2/22/2016,HERBERTS` INTERNATIONAL INC. Private Employment Agency,True,MR HERBERT RAYALA,False,Cancelled,5284586 /3137111,False,,True
S-209 & 210 L & S BLDG 1414 ROXAS BLVD ERMITA,False,,True,to 11/12/1991,MASSLINK INTERNATIONAL INC  Private Employment Agency,True,MR JOVITO P YU,False,Cancelled,703034,False,,True
"5/F, DELGADO BLG, 637 BONIFACIO DRIVE,SOUTH HARBOR PORT AREA, MANILA",False,crewmanagement@ph.selandia-group.com,False,4/25/2016 to 4/24/2020,SELANDIA CREW MANAGEMENT PHILIPPINES INC (FORMERLY EMS CREW MANAGEMENT PHIL Manning Agency,False,CAPT ROBERTO E BANDIVAS,False,Valid License,5279980,False,www.selandia-group.com,False
214-216 AURO VIR PLAZA 1695 EVANGELISTA BANGKAL MAKATI,False,info@promexph.com,False,4/3/2016 to 4/2/2020,PROMEX INC. Private Employment Agency,False,CHARLIE M YAO,False,Valid License,7501457/ 7501458,False,www.promexinc.com,False
"2ND FLOOR, 45B KABIGNAYAN STREET TATALON, QUEZON CITY",False,jegjao@yahoo.com,False,3/29/2016 to 3/28/2020,JENSEN MANPOWER INTERNATIONAL Private Employment Agency,False,EDDY V JAO,False,Valid License,7818007/7817188/ 0917-8221328,False,www.jensenmanpower.net,False
"*S9,4F ROYAL BAY TERRACE COND., UN AVENUE ERMITA, MANILA",False,filsms@filsms.ph,False,12/23/2015 to 12/22/2019,FIL-SMS CORPORATION Manning Agency,False,MR JAIME B PABALAN,False,Valid License,5238739/ 5216115/ 0917-5293844,False,www.filsms.ph,False
"54-B (FORMERLY 50-B) MAIN AVE CUBAO, QUEZON CITY",False,greenworldworker@yahoo.com,False,to 9/21/1983,GREENWORLD INTERNATIONAL CORPORATION Private Employment Agency,True,MS VICTORIA SERRANO,False,Cancelled,437-18-60/438-39-95 to 96,False,,True
96A SIERRA MADRE ST.BGY. MALAMIG MANDALUYONG,False,OPERATIONS@GOLDENLIGHTSAGENCY.COM,False,8/9/2006 to 8/8/2010,GOLDEN LIGHTS EMPLOYMENT AGENCY Private Employment Agency,True,MA SOCORRO B SABLAON,False,Cancelled,5322366/5841192,False,WWW.GOLDENLIGHTSAGENCY.COM,False
G/F CHAMP BLDG BONIFACIO DRIVE PORT AREA MLA MANILA,False,,True,5/28/1998 to 5/26/2000,WORLD VENTURE MARITIME ENTERPRISES INC. (FOR:C.T.I./I.M.P.S RECR`TG &PLCT Manning Agency,True,CAPT ISIDRO HAYAGAN,False,Delisted,5275739 / 5273174,False,,True
"2F, INOCENCIO BLDG, 98 SEN GIL PUYAT AVENUE PASAY CITY",False,admin@quaestus-ips.com,False,2/23/2017 to 2/22/2021,QUAESTUS INTERNATIONAL PLACEMENT SERVICES Private Employment Agency,False,MARIO U RABANG,False,Valid License,711-2936 / 398-1102 / 0917-8480036 (mobile),False,www.quaestus-ips.com,False
"2/F, #6 JOE BORRIS ST., BGY BAGONG ILOG, PASIG CITY",False,,True,12/19/2015 to 12/18/2019,PHILIPPINE IRON CONSTRUCTION & MARINE WORKS INC Construction Contractor,False,RAFAEL MA. C. RUMUALDEZ,False,Valid License,6721816TO 17 6721819TO20 6722097/6721823/6722096,False,,True
"U401 AVE SQUARE GARDEN 532 U N AVE COR J BOCOBO ST ERMITA, MANILA",False,admin@eoinsinc.com,False,11/27/2017 to 11/27/2019,EPHESIANS OVERSEAS MANPOWER SUPPLY INC Private Employment Agency,False,CATHERINE N CARAGDAG,False,Valid License,09490239283,False,eomsinc.com,False
"229-B, AGUIRRE ST, BF HOMES PHASE II PARAÃ‘AQUE",False,lvmanpower@gmail.com,False,3/27/2017 to 3/26/2021,LV UNIVERSAL MANPOWER SERVICES INC Private Employment Agency,False,MS NANETTE N BANARES,False,Valid License,5764917,False,,True
"RMS 302 & 303,3F, MRS BLDG, #1431 A MABINI ST ERMITA, MANILA",False,fsl.intl@yahoo.com/ fsl_applicant@yahoo.com,False,1/21/2015 to 1/20/2019,FSL INTERNATIONAL MANPOWER AND PROMOTION SERVICES INC Service Contractor,False,EDITHA P. ATOS,False,Valid License,5246337/ 09173263537/ 09228314671,False,www.fslinternational.com,False
RM501 BF CONDO. BDG. SORIANO COR SOLANA IN`MUROS,False,,True,8/26/1998 to 8/25/2000,EVERETT MARITIME SERVICES INC  Manning Agency,True,CRISOSTOMO G VILLANUEVA,False,Delisted,5278961 / 3606900,False,,True
"2/F, ARC BLDG, 1916-A LEON GUINTO ST MALATE, MANILA",False,rvt_agency@yahoo.com,False,1/30/2015 to 1/29/2019,R.V. TRIA INTERNATIONAL RECRUITMENT AGENCY Private Employment Agency,False,RUSTICO V TRIA,False,Valid License,710-8562/ 09989822337(mobile),False,,True
"2/F (RIGHT WING), RIZAL TOWER, 4474 SINGIAN STREET MAKATI",False,nhrfi_2014@yahoo.com / danabaya@yahoo.com,False,2/1/2015 to 1/31/2019,NHRFI HUMAN RESOURCES INTERNATIONAL INC (FORMERLY SUNACE INTERNATIONAL MANA Private Employment Agency,False,MR DANILO S NAVARRO,False,Valid License,8993918 / 8993907 / 09178111657,False,,True
"CORINTHIAN PLAZA BLDG PASEO DE ROXAS LEGASPI VILLAGE, MAKATI",False,,True,1/1/1950 to 8/28/1987,GENERAL SHIPPING CORPORATION  Philippine Registered Vessel,True,MR LORETO Z AQUINO,False,Delisted,8171446 / 8178486,False,,True
*U210 ESTRELLA COND 858 SAN ANDRES MALATE MANILA,False,,True,3/1/2003 to 2/28/2007,RACKY INTERNATIONAL ARTISTS MANPOWER SERVICES Private Employment Agency,True,ALEX P. PINON,False,Cancelled,5248893/ 4006148/ 5248907/ 3034097/ 4004641,False,,True
"SUITE 416 BPI BLDG PLAZA CERVANTES STA. CRUZ, MANILA",False,,True,7/17/1988 to 7/17/1990,EXTRACO SHIPPING INDUSTRIES INC  Philippine Registered Vessel,True,MR LIM PA,False,Delisted,4613510 / 4703870,False,,True
2026 QUIRINO AVE. PANDACAN MANILA,False,,True,5/25/1994 to 8/25/1995,NORTHWESTERN INTERNATIONAL PLACEMENT AND PERSONNEL SERVICES Private Employment Agency,True,MS CLARITA T VENTAYEN,False,Delisted,500322,False,,True
"RM 405 4F PHOENIX BLDG RECOLETOS INTRAMUROS, MANILA",False,,True,6/15/2001 to 6/14/2003,ASAHI MARINE SERVICES INC  Manning Agency,True,CAPT ROQUE LLANES,False,Delisted,5271021 / 5277432,False,,True
1952-B TAFT AVE MALATE MANILA,False,,True,to 7/26/1986,SMR INTERNATIONAL PLACEMENT  Private Employment Agency,True,MS MARIA ANTENOR,False,Forever Banned,596524,False,,True
"MV PATALINHUG AVE BARRIO HUMAY-HUMAY LAPU-LAPU CITY (OPON), CEBU",False,,True,7/16/2012 to 7/16/2013,BREAK FREE PROFESSIONAL SERVICES CORP Private Employment Agency,True,NOLAN R DIAZ,False,Delisted,2366855,False,,True
UNITS E & F 2F JENNIFER BLDG. 278 GIL PUYAT AVE. PASAY CITY,False,luzvimin_employment@yahoo.com.ph,False,2/4/2018 to 2/3/2022,LUZVIMIN EMPLOYMENT AGENCY INC. Private Employment Agency,False,MA VENICE P RUBI,False,Valid License,8338439/ 8311188/ 09216289830,False,www.luzviminrecruit.com,False
"R 20 G/F & 33B 2/F MIDLAND PLAZA HOTEL M ADRIATICO ERMITA, MANILA",False,brilliant_minds1015@yahoo.com,False,9/11/2017 to 9/11/2019,1015 BRILLIANT MINDS INC Private Employment Agency,False,ANITA A COBER,False,Valid License,(02) 2522338 / 2515100,False,,True
140 PANAY AVE QUEZON CITY,False,,True,to 5/24/1993,FILKO MARITIME INC PHILIPPINES  Manning Agency,True,MS IRENE D DEL ROSARIO,False,Delisted,9216479,False,,True
"STE.52 5TH FLR.ZETA BLG.191 SALCEDO ST. LEGASPI VILLAGE, MAKATI",False,,True,1/13/2004 to 1/13/2008,EMEVILLE MANPOWER SERVICES Private Employment Agency,True,,True,Cancelled,8173969/8137318,False,,True
"304&305 PARC HSE II CONDO NO 21 EDSA GUADALUPE NUEVO, MAKATI",False,fmwhri@pacific.net.ph,False,3/24/2015 to 3/23/2019,FMW HUMAN RESOURCES INTERNATIONAL CORP (FOR: FMW HUMAN RESOURCES INT'L.) Private Employment Agency,False,FRANCISCO S AGUILAR JR,False,Valid License,8824509/ 8810643/ 8817886,False,www.fmwhri.8m.com,False
1049 METROPOLITAN AVE MAKATI METRO MANILA,False,,True,to 4/26/1984,JUPITER CONSTRUCTION CORPORATION  Construction Contractor,True,MRS AMALIA IKDAL,False,Inactive,859258 / 859314,False,,True
"R208, 210, 502&504 L&S BLG 1414 ROXAS BLVD ERMITA, MANILA",False,,True,11/28/2006 to 11/27/2010,WORLD PRODUCTION INTERNATIONAL MANPOWER CORPORATION Private Employment Agency,True,ELENA M HILARIO,False,Cancelled,563-1725/564-0905,False,,True
